File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,"Plan of the harbour and adjacent territories of Mosambique, laid down partly by geometrical observations and partly collated from original Portuguese charts / by Henry Salt Esqr. ; published May 30th, 1814 by F.C. and J. Rivington ; A. Macpherson sculpt. ; J. Outhett delt.","May 30th, 1814.",Mozambique 1814,,,,1814,London : F.C. and J. Rivington,Harbors -- Mozambique -- Maps,Africa,Mozambique,,,,,"Relief shown by hachures. Depths shown by soundings. Includes view ""A view of the Port of Mosambique from the anchorage.""",Portion of map missing.,,,cartographic image,Still image,Maps;,B&W,"1:100,000",E 40°36ʹ28ʺ--E 40°50ʹ09ʺ/S 14°51ʹ53ʺ--S 15°06ʹ44ʺ,American Geographical Society Library - Maps,,1 map ; 34 x 24 cm,368-c .P6M6 A-1809,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013735,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","1814 map titled Plan of the Harbour and Adjacent Territories of Mozambique made by Henry Salt at 1:100,000 scale.",,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17528,17528,17493.jp2,/agdm/image/17493.jp2
20260817_agdm-export_Bbox-Subset.csv,Abyssinia / published Jany. 4 1828 by Saml. Arrowsmith,,Ethiopia 1828,,,,1828,"Arrowsmith, Samuel, 1839;",Ethiopia -- Maps ; Eritrea -- Maps;,Africa,Ethiopia ; Eritrea,,,,,"Relief shown by hachures. Includes note and small table. ""36"" -- upper right margin.",,,,cartographic image,Still image,Maps;,Color,"1:3,900,000",E 37°00ʹ00ʺ--E 42°00ʹ00ʺ/N 17°00ʹ00ʺ--N 8°00ʹ00ʺ,American Geographical Society Library - Maps,,1 map : color ; 31 x 23 cm,351 A-1828,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013779,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",Samuel Arrowsmith's 1828 map of Abyssinia displays its 19th-century boundaries and waterways.,,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17542,17542,17542.jp2,/agdm/image/17542.jp2
20260817_agdm-export_Bbox-Subset.csv,Siberia and Chinese Tartary / engraved by J & C Walker,,Asia 1838,,,"Arrowsmith, John, 1790-1873;",1838,Society for the Diffusion of Useful Knowledge (Great Britain);,Asia -- Maps,Asia,,,,,,"Shows southeastern Siberia, Mongolia and part of China.  Relief shown by hachures. In lower left margin: Piadischev -- I. Arrowsmith. Includes glossary.",,,,cartographic image,Still image,Maps;,Color,"1:11,000,000",E 80°--E 145°/N 60°--N 35°,American Geographical Society Library - Maps,,1 map : colored ; 31 x 40 cm,400-c .E2 A-1838,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013769,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1838 map of Siberia and Chinese Tartary highlights mountain ranges, rivers, and capital cities.",,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17547,17547,17569.jp2,/agdm/image/17569.jp2
20260817_agdm-export_Bbox-Subset.csv,Carte particuliere de l'Isle Dauphine ou Madagascar et St. Laurens : levée par Ordre Expres des Roys de Portugal sous qui on en a Fait la Decouverte,,Madagascar 1700,,"Mortier, Pierre;","Sanson, Nicolas, 1600-1667",1700,Amsterdam : Chez Pierre Mortier libraire,Madagascar -- Maps -- Early works to 1800 ; Mozambique Channel -- Navigation -- Maps -- Early works to 1800; Nautical charts ;,Africa,Madagascar,,,,,"Relief shown pictorially. North oriented to the left. Includes inset map: Baye de Saint-Augustin. Detached from: Suite du Neptune françois, ou, Atlas nouveau des cartes marines, levées et gravées par ordre exprés du Roy de Portugal sous qui on a fait la découverte de l'Afrique etc. ""28""--Bottom right corner.",,,,cartographic image,Still image,Maps;,Color,"1:2,150,000",E 41°06ʹ00ʺ--E 56°04ʹ00ʺ/S 10°31ʹ00ʺ--S 26°58ʹ00ʺ,American Geographical Society Library - Maps,,1 map : color ; 55 x 85 cm,380 A-[1700],French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013783,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 18th-century engraved map titled Carte Particuliere de l'Isle Dauphine depicts Madagascar's coastline and regional.,,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17550,17550,17553.jp2,/agdm/image/17553.jp2
20260817_agdm-export_Bbox-Subset.csv,"Islands and ports of Mombas / surveyed by Lieuts. W. Mudge, T. Boteler, & R. Owen assisted by Lieutt. Nash and Messrs. Barrette and Tudor, Mids under the directions of Captn. W.F.W. Owen of H.M.S. Leven 1824 ; J. & C. Walker sculpt.",,"Mombasa, Kenya 1827",Great Britain. Hydrographic Office. Admiralty chart ; 666.,Great Britain. Hydrographic Office;,J. & C. Walker (Firm),1827,Great Britain. Admiralty;,Mombasa (Kenya) -- Maps ; Nautical charts -- Kenya -- Mombasa,Africa,Kenya,,,,Mombasa,Relief shown by hachures. Depths shown by bathymetric isolines and soundings.,,,,cartographic image,Still image,Maps;,B&W,"1:57,900",E 39°33ʹ38ʺ--E 39°45ʹ00ʺ/S 4°00ʹ00ʺ--S 4°06ʹ38ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991012540535102124,"1 map ; 45 x 59 cm, on sheet 50 x 67 cm.",353-c .M65 A-1827 (another copy in BA 666 1827),English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013737,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 1827 British survey map shows Mombasa island and its ports.,,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17553,17553,17560.jp2,/agdm/image/17560.jp2
20260817_agdm-export_Bbox-Subset.csv,"Übersichts-Karte von Iran, oder West-Hochasien : zu C. Ritter's Erdkunde, Buch III, West-Asien, Theil VIII, IX / Bearbeitet von H. Kiepert, herausgegeben von C. Ritter.",,Iran 1852,,"Kiepert, Heinrich, 1818-1899","Reimer, Dietrich, 1818-1899 ; Ritter, Carl, 1779-1859",1852,"Dietrich Reimer Verlag (Berlin, Germany);",Asia -- Maps ; Iran ; Maps;,Asia,Iran,,,,,Relief shown by hachures. From Atlas von Asien.,,,,cartographic image,Still image,Maps;,Color,"1:5,000,000",E 44°--E 72°/N 41°--N 25°,American Geographical Society Library - Maps,,1 map : colored ; 36 x 47 cm,423 A-1852,German,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013742,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 1852 map by Heinrich Kiepert illustrates Iran's political borders and key geographic features from C. Ritter's Erdkunde.,,2018-10-18,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17561,17561,17536.jp2,/agdm/image/17536.jp2
20260817_agdm-export_Bbox-Subset.csv,Asia / drawn under the direction of Mr. Pinkerton by L. Herbert ; Neele sculpt.,,Asia 1818,,,"Pinkerton, John, 1758-1826;",1818,Philadelphia : Thomas Dobson and Son,Asia -- Maps,Asia,,,,,,"Relief shown by hachures.  From Pinkerton's modern atlas, from the latest and best authorities, exhibiting the various divisions of the world : with its chief empires, kingdoms and states ... 1818. In upper margin: Pinkerton's modern atlas.",,,,cartographic image,Still image,Maps;,Color,"1:17,500,000",E 45°--E 170°/S 55°--N 5°,American Geographical Society Library - Maps,,1 map : color ; 51 x 70 cm,400 A-1817,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013688,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1818 hand-drawn map depicts Asia with countries, rivers, and the Silk Road among key trade routes.",,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17604,17604,17590.jp2,/agdm/image/17590.jp2
20260817_agdm-export_Bbox-Subset.csv,Map of the countries situated between the Rivers Nile and Indus; serving as an index to the work on the Expedition for the Survey of the Euphrates and Tigris drawn from materials furnished by Lieut. Colonel Chesney ; by J.&C. Walker ; published by Longman & Co.,,Central Asia 1837 1868,,,,1837 ; 1868,[London] : Longman & Co.,Euphrates River Valley  --  Discovery and exploration  --  British  --  Maps ; Steam-navigation -- Euphrates River  --  History  --  19th century  --  Maps ; Euphrates River Valley  --  Maps ; Tigris River Valley  --  Maps ; Middle East  --  Description and travel ;,Africa; Asia,Egypt ; Saudi Arabia; Turkey;,,,,,"Relief shown by hachures.  Includes list of provinces.  From: Narrative of the Euphrates expedition carried on by order of the British government during the years 1835, 1836, and 1837 by General Francis Rawdon Chesney, 1868.",,,,cartographic image,Still image,Maps;,Color,"1:7,000,000",E 25°00ʹ00ʺ--E 80°00ʹ00ʺ/N 45°00ʹ00ʺ--N 14°00ʹ00ʺ,American Geographical Society Library - Maps,,1 map : color ; 62 x 74 cm,401 A-1837 [1868],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013686,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 1868 map traces Lieutenant Colonel Chesney's Euphrates and Tigris River expeditions.,,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17607,17607,17580.jp2,/agdm/image/17580.jp2
20260817_agdm-export_Bbox-Subset.csv,Cape Good Hope / published Jany. 4 1828 by Saml. Arrowsmith,,"Cape of Good Hope, South Africa 1828",,"Arrowsmith, Samuel -1839;",,1828,London : Saml. Arrowsmith,Cape of Good Hope (South Africa) -- Maps,Africa,South Africa,,Cape of Good Hope,,,"Includes notes. ""37"" -- bottom right margin.",,,,cartographic image,Still image,Maps;,Color,"1:4,000,000",E 16°35ʹ00ʺ--E 27°30ʹ00ʺ/S 28°04ʹ00ʺ--S 35°00ʹ00ʺ,American Geographical Society Library - Maps,,1 map : color ; 23 x 31 cm,370 B-1828,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013677,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",This 1828 map of South Africa's Cape of Good Hope highlights routes and key coastal settlements in surrounding areas.,,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17621,17621,17591.jp2,/agdm/image/17591.jp2
20260817_agdm-export_Bbox-Subset.csv,Map of the journeyings of the Israelites in the desert / chiefly from the map of Robinson and Smith,,Sinai Peninsula 1843,,"Breese, Samuel",,1843,[New York] : [Sidney E. Morse and Samuel Brease],"Sinai (Egypt) -- Maps; Arab countries -- Maps  ; Bible. Old Testament. Geography --Maps ; Exodus, The -- Maps;",Africa,Egypt,,,,,"Entered according to Act of Congress in the year 1843 by Sidney E. Morse and Samuel Breese in the Clerk's Office of the Southern District of New York. ""No. 2"" -- top right margin. Includes inset map ""Sinai.""",,,,cartographic image,Still image,Maps,Color,"1:5,000,000",E 30°15ʹ--E 35°50ʹ/N 31°30ʹ/--N 27°45ʹ,American Geographical Society Library - Maps,,1 map : colored ; 31 x 40 cm,316.1 A-[1843],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013852,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1843 map illustrates the Israelites' route through the Sinai Desert and nearby Arab lands, based on Robinson and Smith's.",,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17633,17633,17645.jp2,/agdm/image/17645.jp2
20260817_agdm-export_Bbox-Subset.csv,"Ordance survey of the peninsula of Sinai : ǂb made with the sanction of the Right Hon. Sir. John Pakington, Bart, Secretary of State for War / by Captains C.W. Wilson, and H.S. Palmer, R.E. ; under the direction of Major General Sir Henery James, R.E., F.R.S., &c., Director General of the Ordance Survey, MDCCCLXIX.",,Sinai Peninsula 1869,,Great Britain. Ordnance Survey,"Wilson, Charles William, Sir, 1836-1905 ; Palmer, H. Spencer (Henry Spencer), 1838-1893 ;James, H., 1803-1877.",1869,London : Ordnance Survey,Sinai (Egypt) -- Maps; Arab countries -- Maps,Africa,Egypt,,,,,"Covers southern portion of Sinai, showing physical features and desert routes. Relief shown by hachures. Includes source notes, and names of the party employed on the survey. Includes inset map of the Suez Canal from Admiralty chart.",,,,cartographic image,Still image,Maps;,Color,"1:633,600. 10 miles to one inch",E 32°00ʹ--E 36°00ʹ/N 30°00ʹ--N 28°00ʹ,American Geographical Society Library - Maps,,1 map : color ; 43 x 62 cm,316.1 A-1869a,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013851,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",An 1869 Ordnance Survey map shows the Sinai Peninsula with key geographic features marked.,,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17634,17634,17627.jp2,/agdm/image/17627.jp2
20260817_agdm-export_Bbox-Subset.csv,"Nubia &c / published Jany. 4, 1828 by Saml. Arrowsmith",,Sudan 1828,,"Arrowsmith, Sameul, -1742",,1828,London : Samuel Arrowsmith,Nile River Valley -- Maps ; Sudan -- Maps ; Egypt -- Maps,Africa,Egpyt ; Sudan,,,,,"Relief shown by hachures. Includes note and inset map ""The River Nile from Cairo to Es souan."" ""35"" -- top right margin.",,,,cartographic image,Still image,Maps;,Color,"1:6,000,000",E 26°00ʹ00ʺ--E 38°00ʹ00ʺ/N 23°00ʹ00ʺ--N 9°00ʹ00ʺ,American Geographical Society Library - Maps,,1 map : color ; 32 x 24 cm,317 A-1828,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013862,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","Pre-1828 map of Nubia, Egypt, and Sudan highlights the Nile River Valley with colored political borders and landmark.",,2018-10-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17637,17637,17634.jp2,/agdm/image/17634.jp2
20260817_agdm-export_Bbox-Subset.csv,Charte von Nord-Africa : eine Berichtigung der Geographie desselben und Darstellung der neuesten Entdeckungen zusammengetragen von J. Rennell.,,Africa 1799,,"Rennell, James","Industrie-Comptoir (Weimar, Thuringia, Germany)",1799,[Weimar] : [Verlage des landes-Industrie comptoirs],"Africa, North -- Maps",Africa,,,,,,"Relief shown by hachures. Includes note. In lower right: F. d. A[llgemeine] G[eographische] Ephem[eriden] III B. 1 St .1799. Taken from the German edition: ""Travels in the interior districts of Africa"" by Mungo Park",,,,cartographic image,Still image,Maps;,B&W,"1:22,000,000",W 25°21ʹ00ʺ--E 63°29ʹ00ʺ/N 37°20ʹ00ʺ--S 1°46ʹ00ʺ,American Geographical Society Library - Maps,,1 map ; 22 x 38,300-c .N6 B-[1799],German,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013530,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A corrected 1799 Rennell map of North Africa incorporates recent geographic discoveries.,,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17719,17719,17672.jp2,/agdm/image/17672.jp2
20260817_agdm-export_Bbox-Subset.csv,Nouvelle carte general de l'Egypte donnant les sources du Nil decouvertes par Speke et Grant dressee d'apres les documents officiels accompagnee d'un plan topographique du Canal de l'Isthme de Suez et d'un planisphere indiquant les distances par mer entre les divers pays du mond 1864,,Egypt 1864,,,,1864,Paris : Imp. A. Bry,Egypt -- Maps,Africa,Egypt,,,,,"Covers Egypt, Egyptian Sudan, and the Nile River Basin, based on Speke & Grant discoveries. Relief shown by hachures and spot heights. Shows sources of the river at the Africa Great Lakes (Victoria, Albert, and Tana), flowing northward through its major tributaries, White Nile, Blue Nile, and Atbara, forming the river watershed to the Mediterranean Sea. Also, it shows approximate political, ethnic and tribal limits, ancient places, campaigns and battles sites, routes of discoveries and caravan trails. Insets: Plan du canal maritime de l'Isthme de Suez -- Carte indiquant la longueur des trajets principaux.",,,,cartographic image,Still image,Maps;,Color,"1:444,444",E 22°--E 44°/N 32°--N 04°,American Geographical Society Library - Maps,,1 map : color ; 97 x 57 cm,316 A-1864,French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013534,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1864 map of Egypt shows Nile sources explored by Speke and Grant, Suez Canal area, and marine routes worldwide.",,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17722,17722,17656.jp2,/agdm/image/17656.jp2
20260817_agdm-export_Bbox-Subset.csv,In Notitiam Ecclesiasticam Africae tabula Geographica auctore G. de l'Isle ; Joan. Bap. Liebaux,,"Africa, north 1780",,,,1780,,Africa -- Maps; Europe -- Maps,Africa; Europe,,,,,,Relief shown pictorially. Includes text and decorative cartouches.,,,,cartographic image,Still image,Maps;,Color,"1:4,500,000",W 11°28ʹ00ʺ--E 21°26ʹ00ʺ/N 44°15ʹ00ʺ--N 26°00ʹ00ʺ,American Geographical Society Library - Maps,,1 map : colored ; 47 x 62 cm,300-c .N6 B-1780,Latin,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013531,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","Map by G. de l'Isle (18th century) titled In Notitiam Ecclesiasticam, illustrating ecclesiastical districts across Africa.",,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17729,17729,17676.jp2,/agdm/image/17676.jp2
20260817_agdm-export_Bbox-Subset.csv,"Carte de la Barbarie, Nigritie et de la Guinée avec les pays voisins : dressée sur les memoires les plus nouveaux & les observations les plus exactes.",,"Africa, West 1732",,"L'Isle, Guillaume de, 1675-1726",,1732,[Paris] : [Chatelain],"Africa, West -- Maps -- Early works to 1800; Africa, North -- Maps -- Early works to 1800",Africa,,,,,,"Relief shown pictorially. ""Tom: VI. No.9. Pag.27."" Includes note.",,,,cartographic image,Still image,Maps;,Color,"1:11,500,000",W 25°22ʹ--E 26°31ʹ/N 38°35ʹ--S 1°14ʹ,American Geographical Society Library - Maps,,1 map ;  36.4 x 49.5 cm,300-c .N6W4 A-[1732],French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013547,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","17th-century European map of North and West Africa, titled Carte de la Barbarie, Nigritie et de la Guinee, highlights.",,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17749,17749,17655.jp2,/agdm/image/17655.jp2
20260817_agdm-export_Bbox-Subset.csv,South Central Africa / by Edwd. Weller,,Africa 1857,,"Weller, Edward, d. 1884;",,1857,"Publication London : Weekly Dispatch Atlas, 139 Fleet Street, 1863 Manufacture London : Engraved by Edwd. Weller, 34 Red Lion Square",Africa -- Maps,Africa,,,,,,"Weekly Dispatch Atlas. Related titles Available in other form: Online version: Weller, Edward, 1819-1884. South central Africa. [London] : Weekly Dispatch Atlas, 139 Fleet Street, [1863] Related to : Container of (manifestation) Dispatch Atlas. London : Published at the Weekly Dispatch office, 1863. Notes Lithograph, hand colored. Relief shown by hachures. Map of early colonial Africa showing parts of central, eastern and southern territories. Zambesi River not fully charted with assumptions indicated by dotted lines. ""Longitude East of Greenwich"". ""E. Weller, lithogr.""--Margin, bottom middle. Map has the distinctive logo mark from Dispatch atlas of the half globe and scroll with the figure of Mercury. Portions of the map extend past neat lines. First drawn for Weekly Dispatch newspaper and re-issued in the Dispatch Atlas. Plates were later acquired by the firm of Cassell, Petter & Galpin. From: Dispatch Atlas / London : 1863.",,,,cartographic image,Still image,Maps,Color,"1:11,088,000",E 6°--E 52°/S 0°--S 28°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014695221302124,"1 map : color ; 30.8 x 42.4 cm, on sheet 35 x 49.4 cm",300-c .C4 A-[1863],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013528,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",Edward Weller's 1857 map of central southern Africa includes early geographic and political names.,,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17752,17752,17662.jp2,/agdm/image/17662.jp2
20260817_agdm-export_Bbox-Subset.csv,"Carte du Royaume de Congo du Monomotapa et de la Cafrerie, Dresseé fur le Mémoires les plus exacts & les observations les plus Nouvelles",,Africa 1732,,"L'Isle, Guillaume de, 1675-1726",,1732,Amsterdam : chez l'Honoré & Chatelain Libraires,Africa -- Maps,Africa,,,,,,,"Relief shown pictorially. ""Tom: VI. No. 15. Pag: 59."" Identical map published in both first and second edition of atlas: Atlas historique, ou nouvelle introduction a l'histoire, à la chronologie & à la géographie ancienne & moderne, v. 6 / par Mr. C. ; avec des dissertations sur l'histoire de chaque etat par Mr. Gueudeville. Amsterdam : chez l'Honoré & Châtelain Libraires, M. DCC. XIX [1719] ; Atlas historique, ou nouvelle introduction a l'histoire, à la chronologie & à la géographie ancienne & moderne, v. 6 / par Mr. C. ; avec des dissertations sur l'histoire de chaque etat par Mr. Gueudeville. Seconde edition, corrigée et augmentée. Amsterdam : chez Zacharie Chatelain, M. DCC. XXXII [1732].  ""A map of southern Africa issued in vol. 6 of the Atlas historique ... which was published in seven volumes, compiled by Gueudeville and Garillon, with a supplement by H.P. de Limiers and maps by Henri Abraham Chatelain, engraver and geographer of Amsterdam ... In the lower right-hand corner of this map there is a long note describing the Congo, Monomotapa and Kaffraria. The interior of the map is full of detail, especially the tribal kingdoms such as Monomotapa. It is interesting to note many references to gold, in the form of 'mines d'or'. Associated with one such area is M. Fura, which the author of The Eldorado of the ancients, Carl Peters, refers to as the 'fons et origo' of the region of the Zambezi in the biblical voyages of Solomon to Ophir. This has been completely disproved.""--Norwich's maps of Africa, page 188.",,,cartographic image,Still image,Maps;,Color,"1:11,000,000",E 6°45ʹ--E 62°15ʹ/N 2°00ʹ--S 36°00ʹ,American Geographical Society Library - Maps,,1 map : colored ; 37 x 50 cm,300-c .S6 A-[1732],French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",University of Wisconsin-Milwaukee Libraries,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am013548,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 18th-century map shows Congo, Monomotapa, and Cafrerie regions with major African kingdoms and labeled territories.",,2018-10-22,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/17753,17753,17667.jp2,/agdm/image/17667.jp2
