File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Geometry,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,"A map of Virginia : formed from actual surveys, and the latest as well as most accurate observations / by James Madison, D.D., president of Wm. & Mary College. ; drawn by Wm. Davis ; engraved by Fred. Bossler, Richmd.",,"Virginia March 4, 1807",,"Madison, James, 1749-1812;","Davis, William; Bossler, Fred. (Frederick);",1807;,Richmond : By the Proprietors,Virginia -- Maps; Ohio -- Maps;,North and Central America;,,Virgina;,,,Richmond;,Richmond;,"Relief shown by hachures; Shows state and county boundaries, roads, towns and villages, courthouses, dwelling houses, iron works, mills, and salt works; Dedication: To the General Assembly of Virginia this map is respectfully inscribed by their fellow citizens, James Madison, William Prentis, William Davis, proprietors; Insets: [View of] The city of Richmond, metropolis of Virginia -- Ohio; Gift from the New York Public Library, 1938. In poor condition, mounted by Hagstrom and Co., NYC;",,,,cartographic image,still image,Maps,Color;,"1:450,000",W 83⁰41ʹ--W 75⁰15ʹ/N 40⁰45ʹ--N 36⁰17ʹ,American Geographical Society Library - Maps,,1 map : hand color ; 121 x 172 cm;,890 B-1807,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029383,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1787 James Madison map illustrates early Virginia and Ohio boundaries with settlements.,DP,2022-07-06,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32447,32447,32421.jp2,/agdm/image/32421.jp2
20260817_agdm-export_Bbox-Subset.csv,Afghanistan country profile ; Afghanistan provinces and districts,,"Afghanistan, Asia 2012",,"United States. Central Intelligence Agency, cartographer;",,2012;,"Washington, D.C. : Central Intelligence Agency;",Geography -- Afghanistan -- Maps; Area studies -- Afghanistan -- Maps; Demography -- Afghanistan -- Maps; Afghanistan -- Study and teaching -- Maps; Afghanistan -- Administrative and political divisions -- Maps; Afghanistan -- Maps; Afghanistan;,Asia;,Afghanistan;,,,,,Afghanistan;,"Relief shown by shading and spot heights. Shipping list no.: 2013-0001-S.; Country profile map includes tables of ""Geographic information"" in top border, world location map, comparative area map with the eastern half of the United States, 4 ancillary maps on ""Ethnolinguistic Groups,"" ""Population density 2009,"" ""Rainfall 2010"" and ""Poppy Cultivation 2010,"" source of information note, and historical timeline along the left border with explanatory text.; ""798377AI (G03373) 8-12"" and ""900163AI (G03374) 8-12."";",,,,cartographic image,still image,Maps,Color;,"1:2,000,000 ; Azimuthal equal area",E 60°00ʹ--E 74°30ʹ/N 38°30ʹ--N 29°00ʹ,American Geographical Society Library - Maps,,"2 maps on 1 sheet : both sides, 1 columns ; 52 x 66 cm and 63 x 81 cm, sheet 65 x 99 cm",424 B-[2012]a,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029488 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,DP,2022-08-17,2026-02-04,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32501,32501,32507.cpd,/agdm/image/32507.cpd
20260817_agdm-export_Bbox-Subset.csv,"Audience de Guadalajara, Nouveau Mexique, Californie, &c. / par N. Sanson d'Abbeville, Geogr. Ordin. du Roÿ",,"Mexico, North America 1657?",,"Sanson, Nicolas, 1600-1667",,1657;,Paris? : publisher not identified;,Mexico -- Maps -- Early works to 1800; California as an island; West (U.S.) -- Maps -- Early works to 1800; Mexico; West United States;,North and Central America;,Mexico;,,,,,Mexico;,"Relief shown pictorially. Gift of Don Gregurich, 2013.",,,,cartographic image,still image,Maps,B&W;,"approximately 1:17,500,000",W 125°--W 97°/N 48°--N 19°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991012676531002124,1 map ; 20 x 23 cm,210 B-[1657?],French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029523,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1657 map by Nicolas Sanson depicts Spain's 1657 Audiencia of Guadalajara: today's Mexico, Nuevo México, and the fictional.",DP,2022-12-21,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32678,32678,32678.jp2,/agdm/image/32678.jp2
20260817_agdm-export_Bbox-Subset.csv,"Aboriginal map of North America, denoting the boundaries and the locations of various Indian tribes",,North America 1976,,,"Arrowsmith, John, 1790-1873; Irish Academic Press;",1976;,"Dublin, Ireland : Irish Academic Press;",Ethnology -- North America -- Maps; Indians of North America -- Maps; Maps -- Facsimiles;,North and Central America;,,,,,,North and Central America;,"""Ordered by the House of Commons to be printed 31st July & 11th August 1857.""; Relief shown by hachures.; Facsimile.; In upper right margin: Select Committee--on the Hudson's Bay Company.; [London] : John Arrowsmith, Litho., [1857] ([London?] : Henry Hansard Printer). Original version:; In lower margin: Nos. 224. 260. (Sess. 2.).; Publisher's no. from its catalog of nineteenth century maps of Canada and North America from the British Parliamentary papers: 3.; Includes statistical data.;",,,,cartographic image,still image,Maps,Color;,"approximately 1:10,000,000",40°N (W 150°--W 40°/N 60°--N 30°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1dmapte/alma991012705238502124,1 map : color ; 47 x 55 cm;,100 C-1857 1976,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029649,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",Old 1976 Aboriginal map depicts tribal boundaries.,DP,2023-03-29,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33001,33001,33016.jp2,/agdm/image/33016.jp2
20260817_agdm-export_Bbox-Subset.csv,"American Indians in the United States, 1980 / map constructed by Francis Paul Prucha with the assistance of Ardis Cameron, Jan. 1985",,"United States, North America 1985",,"Prucha, Francis Paul ;","Cameron, Ardis ;",1985;,"Chestnut Hill, Mass. : F.P. Prucha;",Indians of North America -- Population -- Maps;,North and Central America;,,,,,,North and Central America;,"Title in upper right margin: United States base map.; ""Base map compiled by U.S. Geological Survey.""; Includes lists ""Distribution of population, 1980"" and ""Indian population by states, 1980"" and insets of Alaska and Hawaii.; Accompanied by letter (1 sheet ; 28 x 22 cm.).;",,,,cartographic image,still image,Maps,Grayscale;,"1:6,000,000 ; Albers equal-area projection",E 170°--W 66°/N 70°--N 18°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma997144403402124,1 map ; 50 x 81 cm,800 C-1985,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029644,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",This 1980 U.S. map displays tribal lands and shifts from historic cessions.,DP,2023-03-29,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33002,33002,33011.jp2,/agdm/image/33011.jp2
20260817_agdm-export_Bbox-Subset.csv,"A new map of Virginia, Mary-Land, and the improved parts of Pennsylvania & New Jersey",Revised by I. Senex.,United States 1719,,"Senex, John, -1740",,1719;,London : I. Senex;,Middle Atlantic States -- Maps -- Early works to 1800; Virginia -- Maps -- Early works to 1800.; Maryland -- Maps -- Early works to 1800.; Pennsylvania -- Maps -- Early works to 1800; New Jersey -- Maps -- Early works to 1800;,North and Central America;,United  States;,Virginia; Maryland; Pennsylvania; New Jersey;,,,,Virginia; Maryland; Pennsylvania; New Jersey;,"Relief shown pictorially. Watermarks: AB; [fleur-de-lis]. LC copies imperfect: Fold-lined, torn at fold line, mounted on cloth backing.; Statement of dedication at foot of title: Most humbly inscrib'd to the Right Hon. the Earl of Orkney &ct., Knight of ye most Noble and Anciet [sic] Order of ye Thistle. Includes embellished title cartouche.;",,,,cartographic image,still image,Maps,Color;,"approximaely 1:825,000",W 77°--W 71°/N 41°--N 37°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462767602124,1 map : hand colored ; 48 x 56 cm;,890 A-1719,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030085,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An old 1719 map details Virginia, Maryland, Pennsylvania, and parts of New Jersey with rivers, counties, and coastal areas.",DP,2023-06-12,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33797,33797,33772.jp2,/agdm/image/33772.jp2
20260817_agdm-export_Bbox-Subset.csv,"A new map of Virginia from the best authorities / by T. Kitchin, Geogr.",,Virginia 1761,,"Kitchin, Thomas, 1718-1784",,1761;,London : London Magazine;,Virginia -- Maps -- Early works to 1800;,North and Central America;,United States,Virginia;,,,,Virginia;,"From the London Magazine. November 1761, v. 30.; Prime meridian: London and Philadelphia.;",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:2,500,000",W 82°--W 76°/N 40°--N 37°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462767902124,1 map ; 17 x 22 cm;,890 B-[1761],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030105,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1761 map by Thomas Kitchin shows Virginia, parts of Pennsylvania, Maryland, and North Carolina with rivers, regions.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33833,33833,33840.jp2,/agdm/image/33840.jp2
20260817_agdm-export_Bbox-Subset.csv,"A new and accurate map of the province of Virginia, in North America",,Virginia 1779,,,"Hinton, John, -1781",1779;,"London, England : John Hinton;",Virginia -- Maps -- Early works to 1800;,North and Central America;,,Virginia;,,,,Virginia;,"Relief shown pictorially. Prime meridian: London.; From Universal magazine of knowledge and pleasure, v. 65, Dec. 1779.;",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:1,510,000",W 83°40ʹ31ʺ--W 75°09ʹ59ʺ/N 39°27ʹ57ʺ--N 36°32ʹ26ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462768002124,1 map ; 27 x 34 cm;,890 B-[1779],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030104,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An eighteenth-century Virginia map details counties, towns, rivers, and the North Carolina border.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33834,33834,33832.jp2,/agdm/image/33832.jp2
20260817_agdm-export_Bbox-Subset.csv,A map of Mackenzie's track from Fort Chipewyan to the north sea in 1789,,"Alberta, Canada 1801",,"Mackenzie, Alexander, 1764-1820;",,1801;,London : Published by Alexander MacKenzie;,"Canada, Western -- Discovery and exploration -- Maps;",North and Central America;,Canada;,Alberta;,Fort Chipewyan;,,,Fort Chipewyan;,""" ... Published 15 Oct. 1801 ...""; Relief shown by hachures.;",,,,cartographic image,still image,Maps,Grayscale;,"1:2,300,000",W 134°--W 104°/N 70°--N 58°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991012499012302124,1 map ; 59 x 55 cm;,120-c .N6W4 B-1789 1801,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030125,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",Alexander Mackenzie mapped his 1789 journey from Fort Chipewyan to the Arctic Ocean.,DP,2023-07-17,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33896,33896,33881.jp2,/agdm/image/33881.jp2
20260817_agdm-export_Bbox-Subset.csv,"Baja California - Sur : North America 1:1,000,000 / compiled and drawn by the American Geographical Society of New York ; photo-lithographed and printed by A. Hoen and Company, Baltimore",Provisional edition.,"Baja California Sur, Mexico 1924",,American Geographical Society of New York,A. Hoen & Co.,1924;,New York : American Geographical Society of New York;,Baja California Sur (Mexico) -- Maps; North America -- Maps; Geology -- Mexico -- Baja California Sur -- Maps;,North and Central America;,Mexico;,Baja California Sur;,,,,Baja California Sur;,"Relief shown by contours, hypsometric tints and spot heights. Depth shown by soundings and isolines.; Includes synoptical index, relative reliability diagram, index to adjoining sheets, note and legend.; ""N. G-12."";",,,,cartographic image,still image,Maps,Color;,"1:1,000,000",W 115°--W 108°/N 28°--N 23°10ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9921361833402124,1 map : color ; 57 x 71 cm;,"050-b A-1:1,000,000 NG 12 1924",English; Spanish;,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030159,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1924 map of Baja California Sur displays regional divisions, key cities, geography at 1:1,000,000 scale.",DP,2023-08-14,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/34017,34017,34012.jp2,/agdm/image/34012.jp2
20260817_agdm-export_Bbox-Subset.csv,Artaria's Eisenbahnkarte von Österreich-Ungarn,4. Auflage.,Central and Eastern Europe 1914,,,"Peucker, Karl, 1859-1940",1914;,Wien : Artaria & Co.;,"Railroads -- Austria -- Maps; Railroads -- Hungary -- Maps; Railroads -- Czech Republic -- Bohemia -- Maps.; Railroads -- Balkan Peninsula -- Maps.; Railroads -- Europe, Central -- Maps; Railroads -- Europe, Eastern -- Maps;",Europe;,Austria; Hungary; Czech Republic;,,,,,Austria; Hungary; Czech Republic;,"Includes 7 inset maps: Wien -- Monfalcone -- Trieste -- Prag und Umgebung -- [Teplitz] -- Nordwest-Böhmen -- Budapest.; ""Bearbeitet im Institute der Verlagshandlung (Dr. K. Peucker).""; Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.;",,,,cartographic image,still image,Maps,Color;,"1:1,400,000",E 12⁰--E 30⁰/N 51⁰--N 40⁰,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9916209903402124,"1 map : color, on cloth ; 82 x 111 cm",641 D-1914,German,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030190,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A detailed 1914 railroad map of Austria-Hungary displays network lines across its European territories.,DP,2023-09-11,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/34086,34086,34062.jp2,/agdm/image/34062.jp2
20260817_agdm-export_Bbox-Subset.csv,[Central Europe major ethnic groups] / H.S. Hattin,,Central Europe 1917,,,,1917,Oxford : H.S. Hattin,"Europe, Central -- Maps ; Ethnology -- Europe, Central -- Maps ; Austria -- Maps ; Hungary -- Maps;",Europe;,Hungary ; Austria,,,,,Hungary ; Austria,"Title supplied by cataloger.  ""Received Apr. 18, 1918 gift from the Council for the Study of International Relations: London."" -- handwritten note in margin.",,,,cartographic image,Still image,Maps,Color,,E 8°24ʹ00ʺ--E 29°38ʹ00ʺ/N 54°58ʹ00ʺ--N 42°03ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014080073202124,1 map ; 30 x 46 cm,641 C-[1917?] copy 1 and copy 2,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030822,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2024-10-16,2024-10-16,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35868,35868,35883.cpd,/agdm/image/35883.cpd
20260817_agdm-export_Bbox-Subset.csv,Mapa de la América del Sud con determinación de los limites entre las colonias de Espana y Portugal / Copia del mapa mandado editar por el Sr. Estanislao S. Zeballos ; T. Beltran,Junio de 1915.,South America 1915,,,"Beltrán, Teodomiro, 1873-",1915,"La Paz, Bolivia : Litografia e imprenta ""Moderna' J. Boettger",South America -- Maps;,South America;,,,,,,South America;,"Removed from: Historia internacional de Bolivia : cuestiones de límites : lecturas del Centro de Estudios Sociales, Cochabamba, 1916 published by Editores Propietarios Gonzalez & Medina.",,,,cartographic image,Still image,Maps,Color,,(W 91°39ʹ00ʺ--W 34°47ʹ00ʺ/N 12°35ʹ00ʺ--S 55°54ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014204773302124,1 map : color ; 61 x 47 cm,250 A-1915,Spanish,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030863,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1915 map depicts South America with Spain's and Portugal's colonial borders and treaty lines marked.,,2024-11-12,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35945,35945,35934.jp2,/agdm/image/35934.jp2
20260817_agdm-export_Bbox-Subset.csv,"A map of Mashonaland, Matabeliland, Khama's country &c. : the British South Africa Company's territory south of the Zambesi, 1893",,Zimbabwe 1893,,,,1893,London : The Times,Zimbabwe -- Maps ; Mozambique -- Maps ;,Africa;,Zimbabwe ; Mozambique,,,,,Zimbabwe ; Mozambique,"Relief shown by spot heights.  Shows roads, railways and telegraphs.  Greenwich meridian.  From The Times, Monday, October 16, 1893.  Includes descriptive notes. Text on verso.",,,,cartographic image,Still image,Maps,B&W,"1:2,260,000",(E 26°00ʹ--E 37°00ʹ/S 16°00ʹ--S 23°00ʹ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014206272902124,1 map ; 39 x 54 cm,362-c .M87 A-1893,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030879,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"In 1893, the British South Africa Company's territory included Mashonaland, Matabeliland, and parts of Mozambique.",,2024-11-14,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35949,35949,35954.jp2,/agdm/image/35954.jp2
20260817_agdm-export_Bbox-Subset.csv,Mapa de la República de Guatemala / Compilado por Federico Polá de Torroella,,Guatemala 1946,,"Polá de Torroella, Federico",Litografía Arimany,1946,Guatemala : Lithografía Arimany,Guatemala -- Maps;,North and Central America;,Guatemala ;,,,,,Guatemala ;,"Relief shown by spot heights and shading.  Includes heights diagram showing elevations and depths of volcanoes, hills and lakes and tables giving coordinates of select locations.",,,,cartographic image,Still image,Maps,Color;,"1:400,000",(W 92°22ʹ00ʺ--W 88°12ʹ00ʺ/N 17°48ʹ00ʺ--N 13°33ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014206273202124,"1 map on 6 sheets : color ; 150 x 143 cm, sheets 78 x 55 cm",221 A-1946 sheet 1 - sheet 6,Spanish,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030888 (s1-s6),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2024-11-21,2024-11-21,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35960,35960,35970.cpd,/agdm/image/35970.cpd
20260817_agdm-export_Bbox-Subset.csv,Erdöl in Südamerika,,South America 1962,,,Hochschule für Welthandel Wien. Geographisches Institut,1962,"Wien : Geographisches Institut, Hochschule für Welthandel",Petroleum industry and trade -- South America -- Maps ; Oil wells -- South America -- Maps ; Petroleum refineries -- South America -- Maps ; Oil transfer operations -- South America -- Maps;,South America;,,,,,,South America;,"Includes inset map of Trinidad. In lower margin: Shell-Archiv. ""Mayer 662."" ""Blatt 87."" Stamped on verso: Arbeiten aus dem Geographischen Institut der Hochschule für Welthandel.",,,,cartographic image,Still image,Maps,B&W;,"1:23,000,000",(W 91°39ʹ00ʺ--W 34°47ʹ00ʺ/N 12°35ʹ00ʺ--S 55°54ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014206273502124,"1 map ; 36 x 25 cm, 42 x 30 cm",250 E-[1962],German,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030881,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1963 Shell map of South America outlines oil wells, refinery locations, and key transfer facilities.",,2024-11-21,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35985,35985,35958.jp2,/agdm/image/35958.jp2
20260817_agdm-export_Bbox-Subset.csv,Mapa de la República de Guatemala / compilado por Federico Pola de Torroella.,,Guatemala 1939,,"Polá de Torroella, Federico, cartographer",,1939,Publication: Guatemala : Cosmos ; Manufacture: Guatemala : Lito. Arimany ;,Guatemala -- Maps ; Belize -- Maps ;,North and Central America;,Guatemala ; Belize,,,,,Guatemala ; Belize,Relief shown by hachures.  Includes tables giving coordinates for selected locations.,,,,cartographic image,Still image,Maps,Color;,"1:1,000,000",(W 92°16'--W 88°11'/N 17°48'--N 13°37'),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014206273102124,1 map : color ; 65 x 56 cm,221 A-1939,Spanish,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030885,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1939 map displays Guatemala's departments and borders, created by Federico Pola de Torroella.",,2024-11-21,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/35988,35988,35957.jp2,/agdm/image/35957.jp2
20260817_agdm-export_Bbox-Subset.csv,Carte générale du bassin de la Mer Noire / dressé par F.A. Garnier ; Imp. Sarrazin,,Black Sea region 1860,,"Garnier, F. A., 1803-1863","Renouard, Jules ; Imprimerie Sarazin (Firm) ;",1860,"Paris : Veuve Jules Renouard, Libraire","Black Sea -- Maps ; Bosporus (Turkey) -- Maps ; Crimea (Ukraine) -- Maps ; Azov, Sea of (Ukraine and Russia) -- Maps ;",Europe; Asia,,,,,,Europe; Asia,"Is Part Of : Garnier, F.A., 1803-1863. Atlas sphéroïdal et universel de géographie. Paris : Veuve Jules Renouard, 1862. [No. 33]. Notes: Relief shown by hachures. Shows shipping routes, magnetic declination, etc. Prime meridian: Paris. ""Pl. 33"" -- upper right. Plate 33 from ""Atlas sphéroïdal et universel de géographie"" / dressé à l'aide des documents officiels, récemment publiès en France et a l'étranger par M.F.A. Garnier, membre de la Société de Géographie, etc. 1862.",,,,cartographic image,Still image,Maps,Color;,"1:2,600,000",(E 25°39ʹ00ʺ--E 43°17ʹ00ʺ/N 48°00ʹ00ʺ--N 39°27ʹ00ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991014151469402124,1 map : color ; 33 x 49 cm,716 A-1860,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap030901,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Hand-drawn 1860 map illustrates the Black Sea, Sea of Azov, Bosporus, and neighboring regions of Turkey, Ukraine, Russia.",,2024-11-26,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/36003,36003,35999.jp2,/agdm/image/35999.jp2
